Tenure,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,CashbackAmount_log,DaySinceLastOrder_log,NumberOfDeviceRegistered_log,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,DevicesPerAddress,CashbackPerTenure
10.0,30.0,2,1,6,0,4.0,150.71,0,5.021970803760001,1.6094379124341003,1.0986122886681096,False,True,False,False,True,False,0.2857142857142857,13.700909090909091
3.0,11.0,3,5,6,0,30.0,132.04,0,4.890649834884672,3.4339872044851463,1.3862943611198906,False,False,True,False,True,False,0.42857142857142855,33.01
0.0,24.0,1,3,3,0,2.0,162.32,0,5.095711466451375,1.0986122886681096,0.6931471805599453,False,True,False,False,False,False,0.25,162.32
12.0,16.0,3,5,3,0,7.0,153.77,0,5.041940143924668,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,0.75,11.82846153846154
6.0,17.0,4,1,10,0,1.0,171.48,0,5.150281287720632,0.6931471805599453,1.6094379124341003,False,True,False,False,False,True,0.36363636363636365,24.497142857142855
11.0,18.0,4,5,3,0,2.0,162.88,0,5.09913445267867,1.0986122886681096,1.6094379124341003,False,True,False,False,True,False,1.0,13.573333333333332
6.0,7.0,5,4,2,0,3.0,147.69,0,5.001863601709132,1.3862943611198906,1.791759469228055,False,False,True,False,True,False,1.6666666666666667,21.09857142857143
4.0,6.0,3,5,2,0,3.0,141.48,0,4.959201638981406,1.3862943611198906,1.3862943611198906,False,True,False,False,True,False,1.0,28.296
17.0,9.0,4,1,2,0,9.0,160.39,0,5.083823796047731,2.302585092994046,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,8.910555555555554
7.0,21.0,3,2,2,0,5.0,179.78,1,5.197280822370265,1.791759469228055,1.3862943611198906,False,False,False,False,False,False,1.0,22.4725
8.0,15.0,4,5,7,0,3.0,190.0,0,5.25227342804663,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,0.5,21.11111111111111
15.0,9.0,5,3,4,1,8.0,193.11,0,5.268425008683,2.1972245773362196,1.791759469228055,False,True,False,False,False,True,1.0,12.069375
31.0,9.0,5,2,5,1,4.0,262.26,0,5.573142136997261,1.6094379124341003,1.791759469228055,True,False,False,False,False,True,0.8333333333333334,8.195625
16.0,14.0,3,4,5,0,0.0,147.65,0,5.001594549444107,0.0,1.3862943611198906,False,True,False,False,True,False,0.5,8.685294117647059
18.0,26.0,3,3,9,0,1.0,148.5,0,5.0072963928307415,0.6931471805599453,1.3862943611198906,False,True,False,False,False,True,0.3,7.815789473684211
3.0,12.0,4,1,5,0,1.0,145.86,1,4.989479752023464,0.6931471805599453,1.6094379124341003,False,True,False,False,True,False,0.6666666666666666,36.465
11.0,7.0,5,5,4,0,3.0,164.2,0,5.107156861086878,1.3862943611198906,1.791759469228055,False,False,True,False,False,False,1.0,13.683333333333332
0.0,5.0,4,3,2,0,2.0,130.33,0,4.877713239597068,1.0986122886681096,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,130.33
20.0,9.0,4,1,5,0,47.0,210.78,0,5.355548000002308,3.8712010109078907,1.6094379124341003,False,False,False,False,True,False,0.6666666666666666,10.037142857142857
11.0,11.0,4,3,9,1,4.0,154.96,0,5.049599564114397,1.6094379124341003,1.6094379124341003,False,False,True,False,False,False,0.4,12.913333333333334
0.0,22.0,3,5,3,1,0.0,185.64,1,5.229181627713174,0.0,1.3862943611198906,False,False,False,False,False,True,0.75,185.64
10.0,13.0,2,1,5,0,1.0,155.38,0,5.052288942696368,0.6931471805599453,1.0986122886681096,False,False,True,False,True,False,0.3333333333333333,14.125454545454545
1.0,22.0,4,3,3,0,3.0,151.1,1,5.024538199265248,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.0,75.55
9.0,24.0,4,5,5,1,47.0,214.66,0,5.373703093453926,3.8712010109078907,1.6094379124341003,False,True,False,False,True,False,0.6666666666666666,21.466
1.0,6.0,4,1,2,1,7.0,168.34,0,5.131908528214131,2.0794415416798357,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,84.17
9.0,9.0,4,1,4,0,8.0,182.62,0,5.212868404715554,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,0.8,18.262
2.0,10.0,4,4,3,0,1.0,153.56,0,5.040582370464207,0.6931471805599453,1.6094379124341003,False,False,True,False,True,False,1.0,51.18666666666667
30.0,15.0,4,5,6,1,3.0,167.57,0,5.127351093792217,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,0.5714285714285714,5.405483870967742
12.0,23.0,4,4,4,0,3.0,166.98,0,5.123844924697481,1.3862943611198906,1.6094379124341003,False,True,False,False,False,True,0.8,12.844615384615384
8.0,22.0,3,3,5,1,0.0,176.32,0,5.177956009876853,0.0,1.3862943611198906,False,False,False,False,True,False,0.5,19.59111111111111
22.0,26.0,3,5,2,0,11.0,165.67,0,5.116015809554085,2.4849066497880004,1.3862943611198906,False,True,False,False,True,False,1.0,7.203043478260869
8.0,33.0,3,3,3,0,7.0,168.83,0,5.134797936716678,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,0.75,18.75888888888889
20.0,32.0,3,3,4,0,0.0,296.58,0,5.695683096399551,0.0,1.3862943611198906,False,False,False,True,True,False,0.6,14.122857142857143
9.0,9.0,4,3,2,0,0.0,112.81,0,4.734530391293799,0.0,1.6094379124341003,False,False,True,False,False,False,1.3333333333333333,11.281
20.0,20.0,3,4,9,0,7.0,154.67,0,5.047738382047758,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,0.3,7.3652380952380945
0.0,10.0,3,2,2,1,2.0,128.75,0,4.865609522045998,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,1.0,128.75
28.0,24.0,4,3,10,0,9.0,232.39,0,5.45271087403313,2.302585092994046,1.6094379124341003,False,False,False,False,True,False,0.36363636363636365,8.013448275862068
22.0,7.0,2,1,4,0,2.0,293.85,0,5.686466752446513,1.0986122886681096,1.0986122886681096,True,False,False,False,False,True,0.4,12.77608695652174
16.0,21.0,4,3,2,0,11.0,276.03,0,5.6241258035720625,2.4849066497880004,1.6094379124341003,True,False,False,False,True,False,1.3333333333333333,16.23705882352941
7.0,9.0,5,1,6,0,2.0,160.29,0,5.0832039869290915,1.0986122886681096,1.791759469228055,False,True,False,False,False,True,0.7142857142857143,20.03625
1.0,28.0,4,3,3,0,1.0,148.77,1,5.009100784004304,0.6931471805599453,1.6094379124341003,False,False,True,False,True,False,1.0,74.385
9.0,16.0,3,3,2,1,0.0,122.2,0,4.81380905109942,0.0,1.3862943611198906,False,False,True,False,False,False,1.0,12.22
9.0,14.0,4,4,2,1,7.0,121.33,0,4.806722311058825,2.0794415416798357,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,12.133
4.0,8.0,4,5,4,0,0.0,164.1,0,5.1065513509260825,0.0,1.6094379124341003,False,True,False,False,False,False,0.8,32.82
25.0,13.0,5,3,2,0,8.0,153.38,0,5.039417095521708,2.1972245773362196,1.791759469228055,False,False,True,False,False,True,1.6666666666666667,5.899230769230769
14.0,33.0,4,5,3,0,6.0,208.96,0,5.346917036384099,1.9459101490553132,1.6094379124341003,False,True,False,False,True,False,1.0,13.930666666666667
4.0,9.0,4,4,3,0,1.0,149.76,0,5.015689168398935,0.6931471805599453,1.6094379124341003,False,False,True,False,False,False,1.0,29.951999999999998
18.0,15.0,4,3,2,0,12.0,155.93,0,5.055799846050629,2.5649493574615367,1.6094379124341003,False,True,False,False,False,False,1.3333333333333333,8.206842105263158
10.0,10.0,5,1,6,0,47.0,221.99,0,5.4071269274053115,3.8712010109078907,1.791759469228055,False,False,False,False,True,False,0.7142857142857143,20.180909090909093
18.0,27.0,4,4,3,0,4.0,159.2,0,5.076423034634259,1.6094379124341003,1.6094379124341003,False,False,True,False,False,True,1.0,8.378947368421052
11.0,17.0,4,4,4,1,2.0,166.97,0,5.123785392028911,1.0986122886681096,1.6094379124341003,False,True,False,False,False,True,0.8,13.914166666666667
8.0,18.0,5,4,6,0,9.0,169.9,0,5.141078590121545,2.302585092994046,1.791759469228055,False,True,False,False,True,False,0.7142857142857143,18.87777777777778
22.0,14.0,3,5,5,1,2.0,125.87,0,4.843162940152507,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.5,5.472608695652174
4.0,27.0,4,5,2,0,47.0,224.57,0,5.418630532058045,3.8712010109078907,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,44.914
0.0,11.0,4,2,2,1,47.0,228.08,0,5.434071287525657,3.8712010109078907,1.6094379124341003,False,False,False,False,True,False,1.3333333333333333,228.08
18.0,35.0,4,5,5,0,18.0,288.28,0,5.667395077203811,2.9444389791664403,1.6094379124341003,True,False,False,False,True,False,0.6666666666666666,15.172631578947367
13.0,11.0,4,3,2,0,9.0,175.42,0,5.172867515830621,2.302585092994046,1.6094379124341003,False,True,False,False,False,True,1.3333333333333333,12.53
31.0,22.0,4,3,4,1,3.0,282.87,0,5.648516386884432,1.3862943611198906,1.6094379124341003,True,False,False,False,True,False,0.8,8.8396875
0.0,17.0,1,3,9,0,2.0,147.07,1,4.997685134920627,1.0986122886681096,0.6931471805599453,False,True,False,False,True,False,0.1,147.07
1.0,25.0,2,5,2,0,1.0,154.56,1,5.047031509287547,0.6931471805599453,1.0986122886681096,False,False,True,False,True,False,0.6666666666666666,77.28
1.0,14.0,4,4,3,1,1.0,149.72,1,5.015423810828053,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,74.86
20.0,22.0,4,4,7,0,4.0,315.81,0,5.758302225098651,1.6094379124341003,1.6094379124341003,False,False,False,True,False,False,0.5,15.038571428571428
4.0,11.0,3,1,1,1,3.0,148.21,0,5.00535470965233,1.3862943611198906,1.3862943611198906,False,False,True,False,True,False,1.5,29.642000000000003
1.0,7.0,3,5,2,0,2.0,135.91,0,4.9193237756456645,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,1.0,67.955
8.0,22.0,4,4,1,1,2.0,147.88,0,5.003140612333995,1.0986122886681096,1.6094379124341003,False,True,False,False,True,False,2.0,16.43111111111111
13.0,15.0,3,3,4,0,7.0,139.75,0,4.9469852670198,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,0.6,9.982142857142858
1.0,16.0,4,4,3,0,4.0,147.79,0,5.002535915839606,1.6094379124341003,1.6094379124341003,False,False,True,False,False,True,1.0,73.895
25.0,17.0,3,3,9,0,4.0,131.49,0,4.886507170880032,1.6094379124341003,1.3862943611198906,False,True,False,False,False,False,0.3,5.057307692307693
19.0,11.0,6,3,6,0,47.0,222.56,0,5.409679834401498,3.8712010109078907,1.9459101490553132,False,False,False,False,True,False,0.8571428571428571,11.128
24.0,17.0,5,1,8,0,47.0,229.96,0,5.442244535354679,3.8712010109078907,1.791759469228055,False,False,False,False,False,True,0.5555555555555556,9.1984
0.0,22.0,5,5,2,1,7.0,139.19,1,4.942998645380444,2.0794415416798357,1.791759469228055,False,False,True,False,False,True,1.6666666666666667,139.19
15.0,35.0,5,4,2,0,11.0,260.7,0,5.5671988095361,2.4849066497880004,1.791759469228055,True,False,False,False,True,False,1.6666666666666667,16.29375
7.0,16.0,3,3,2,1,7.0,140.01,0,4.948830809849139,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,1.0,17.50125
19.0,6.0,3,5,2,0,7.0,204.53,0,5.325592008682918,2.0794415416798357,1.3862943611198906,False,False,False,False,True,False,1.0,10.2265
11.0,6.0,4,5,5,0,0.0,128.58,0,4.864298451021812,0.0,1.6094379124341003,False,False,True,False,False,True,0.6666666666666666,10.715000000000002
24.0,7.0,4,3,2,0,14.0,188.47,0,5.2442307006442705,2.70805020110221,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,7.5388
29.0,21.0,2,4,10,0,16.0,312.22,0,5.746905819038288,2.833213344056216,1.0986122886681096,False,False,False,True,False,True,0.18181818181818182,10.407333333333334
15.0,12.0,3,5,10,0,7.0,233.48,0,5.457370296402637,2.0794415416798357,1.3862943611198906,False,False,False,False,True,False,0.2727272727272727,14.5925
15.0,11.0,4,3,2,1,47.0,229.47,0,5.4401207021224,3.8712010109078907,1.6094379124341003,False,False,False,False,True,False,1.3333333333333333,14.341875
4.0,14.0,3,1,2,0,8.0,144.24,0,4.978387546546135,2.1972245773362196,1.3862943611198906,False,True,False,False,False,True,1.0,28.848000000000003
9.0,12.0,4,3,1,0,3.0,121.87,0,4.81112688587948,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,2.0,12.187000000000001
0.0,8.0,4,1,8,0,0.0,127.85,1,4.858648937098374,0.0,1.6094379124341003,False,False,True,False,False,True,0.4444444444444444,127.85
7.0,6.0,1,1,3,0,3.0,132.8,0,4.896346147694128,1.3862943611198906,0.6931471805599453,False,False,True,False,False,True,0.25,16.6
2.0,11.0,4,3,3,0,5.0,167.21,0,5.125213198803691,1.791759469228055,1.6094379124341003,False,True,False,False,True,False,1.0,55.73666666666667
9.0,34.0,5,5,3,0,2.0,150.59,0,5.021179507971927,1.0986122886681096,1.791759469228055,False,False,True,False,False,True,1.25,15.059000000000001
4.0,8.0,3,3,1,0,2.0,130.67,0,4.880298792368253,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,1.5,26.133999999999997
10.0,18.0,5,1,6,0,1.0,191.52,0,5.260200044434908,0.6931471805599453,1.791759469228055,False,True,False,False,True,False,0.7142857142857143,17.41090909090909
9.0,26.0,3,3,5,0,0.0,122.59,0,4.8169696356016445,0.0,1.3862943611198906,False,False,True,False,False,False,0.5,12.259
7.0,32.0,4,3,3,0,2.0,170.39,0,5.14394166140448,1.0986122886681096,1.6094379124341003,False,True,False,False,False,False,1.0,21.29875
1.0,7.0,6,4,9,1,8.0,147.16,1,4.998292770897869,2.1972245773362196,1.9459101490553132,False,False,True,False,False,True,0.6,73.58
0.0,9.0,4,1,2,1,7.0,203.25,1,5.319344733740112,2.0794415416798357,1.6094379124341003,False,False,False,False,True,False,1.3333333333333333,203.25
19.0,11.0,4,4,3,0,9.0,169.47,0,5.138559328162834,2.302585092994046,1.6094379124341003,False,True,False,False,False,False,1.0,8.4735
16.0,32.0,3,1,2,1,12.0,269.59,0,5.600604760138834,2.5649493574615367,1.3862943611198906,True,False,False,False,True,False,1.0,15.858235294117646
4.0,9.0,5,5,2,0,8.0,174.68,0,5.168664158321166,2.1972245773362196,1.791759469228055,False,False,True,False,False,True,1.6666666666666667,34.936
16.0,36.0,4,3,4,0,3.0,170.56,0,5.14493305964868,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,0.8,10.032941176470588
0.0,12.0,3,5,3,0,3.0,129.6,1,4.8721392168423305,1.3862943611198906,1.3862943611198906,False,False,True,False,False,True,0.75,129.6
31.0,35.0,5,5,6,0,47.0,227.66,0,5.432236184113824,3.8712010109078907,1.791759469228055,False,False,False,False,True,False,0.7142857142857143,7.114375
30.0,13.0,1,1,1,1,9.0,152.2,0,5.0317442573064906,2.302585092994046,0.6931471805599453,False,True,False,False,True,False,0.5,4.909677419354838
15.0,7.0,4,5,2,0,8.0,166.03,0,5.118173437001857,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,10.376875
6.0,9.0,4,3,6,1,8.0,174.98,0,5.1703703522174145,2.1972245773362196,1.6094379124341003,False,True,False,False,False,True,0.5714285714285714,24.997142857142855
6.0,15.0,4,2,3,0,47.0,214.98,0,5.375185810804614,3.8712010109078907,1.6094379124341003,False,False,False,False,False,True,1.0,30.71142857142857
30.0,13.0,3,5,6,0,10.0,295.66,0,5.692586701895467,2.3978952727983707,1.3862943611198906,False,False,False,True,False,False,0.42857142857142855,9.537419354838711
6.0,13.0,3,3,1,0,47.0,216.91000000000005,0,5.38408213350883,3.8712010109078907,1.3862943611198906,False,False,False,False,False,False,1.5,30.987142857142864
5.0,14.0,5,3,5,0,3.0,148.29,0,5.005890723065499,1.3862943611198906,1.791759469228055,False,False,True,False,False,False,0.8333333333333334,24.715
1.0,27.0,3,2,2,0,2.0,127.13,0,4.853045373521485,1.0986122886681096,1.3862943611198906,False,False,True,False,False,False,1.0,63.565
7.0,9.0,4,1,3,0,5.0,180.05,0,5.19877323621165,1.791759469228055,1.6094379124341003,False,True,False,False,True,False,1.0,22.50625
9.0,28.0,3,3,5,1,1.0,121.32,1,4.8066405616208066,0.6931471805599453,1.3862943611198906,False,False,True,False,True,False,0.5,12.132
1.0,13.0,4,1,3,1,3.0,81.0,0,4.406719247264253,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.0,40.5
2.0,23.0,3,5,2,0,8.0,181.61,0,5.207352731173943,2.1972245773362196,1.3862943611198906,False,True,False,False,False,True,1.0,60.53666666666667
16.0,36.0,4,3,4,0,3.0,170.56,0,5.14493305964868,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,0.8,10.032941176470588
16.0,19.0,4,4,10,0,5.0,152.66,0,5.034742369439489,1.791759469228055,1.6094379124341003,False,False,True,False,True,False,0.36363636363636365,8.98
19.0,9.0,1,5,3,0,8.0,232.25,0,5.452110839727453,2.1972245773362196,0.6931471805599453,True,False,False,False,True,False,0.25,11.6125
16.0,14.0,2,4,8,1,1.0,148.72,0,5.008766883036229,0.6931471805599453,1.0986122886681096,False,True,False,False,True,False,0.2222222222222222,8.748235294117647
11.0,9.0,3,2,9,1,0.0,168.61,0,5.133501683883748,0.0,1.3862943611198906,False,True,False,False,False,True,0.3,14.050833333333335
10.0,21.0,4,1,2,1,12.0,190.86,0,5.256765939389801,2.5649493574615367,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,17.35090909090909
15.0,14.0,6,3,3,0,11.0,324.73,0,5.786068817343426,2.4849066497880004,1.9459101490553132,False,False,False,True,True,False,1.5,20.295625
14.0,14.0,4,4,3,0,9.0,323.33,0,5.781761515972789,2.302585092994046,1.6094379124341003,False,False,False,True,False,True,1.0,21.555333333333333
1.0,31.0,2,5,3,0,1.0,135.91,1,4.9193237756456645,0.6931471805599453,1.0986122886681096,False,False,True,False,False,True,0.5,67.955
23.0,8.0,3,3,6,0,3.0,276.39,0,5.625424458204273,1.3862943611198906,1.3862943611198906,True,False,False,False,True,False,0.42857142857142855,11.51625
13.0,32.0,3,4,2,0,13.0,156.05,0,5.056564225984656,2.639057329615259,1.3862943611198906,False,True,False,False,True,False,1.0,11.146428571428572
0.0,6.0,3,4,2,1,4.0,132.02,1,4.890499492856275,1.6094379124341003,1.3862943611198906,False,False,True,False,False,True,1.0,132.02
19.0,13.0,3,3,3,0,0.0,152.58,0,5.034221603902398,0.0,1.3862943611198906,False,True,False,False,True,False,0.75,7.6290000000000004
8.0,14.0,4,1,2,0,2.0,123.76,0,4.826391891739602,1.0986122886681096,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,13.751111111111111
25.0,14.0,3,5,10,0,4.0,129.5,0,4.871373226762748,1.6094379124341003,1.3862943611198906,False,False,True,False,True,False,0.2727272727272727,4.980769230769231
10.0,17.0,4,2,3,0,47.0,224.8,0,5.419649651715562,3.8712010109078907,1.6094379124341003,False,False,False,False,False,True,1.0,20.436363636363637
1.0,7.0,6,4,8,0,1.0,192.35,1,5.264502018053306,0.6931471805599453,1.9459101490553132,False,True,False,False,False,True,0.6666666666666666,96.175
19.0,14.0,3,3,6,0,3.0,189.34,0,5.248811946644198,1.3862943611198906,1.3862943611198906,False,True,False,False,False,False,0.42857142857142855,9.467
6.0,31.0,3,3,2,0,1.0,145.39,0,4.98627429318332,0.6931471805599453,1.3862943611198906,False,True,False,False,True,False,1.0,20.77
1.0,32.0,4,5,2,0,4.0,147.24,0,4.998832581977104,1.6094379124341003,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,73.62
16.0,12.0,4,3,6,0,1.0,145.93,0,4.989956282887855,0.6931471805599453,1.6094379124341003,False,False,True,False,True,False,0.5714285714285714,8.584117647058823
9.0,13.0,4,3,2,1,3.0,160.06,0,5.081776966367399,1.3862943611198906,1.6094379124341003,False,False,True,False,False,False,1.3333333333333333,16.006
1.0,26.0,3,2,10,1,5.0,178.04,1,5.187609244563615,1.791759469228055,1.3862943611198906,False,True,False,False,False,True,0.2727272727272727,89.02
7.0,9.0,4,2,2,0,3.0,150.0,0,5.017279836814924,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,18.75
1.0,25.0,2,3,4,0,3.0,187.32,0,5.238142643511966,1.3862943611198906,1.0986122886681096,False,True,False,False,False,False,0.4,93.66
8.0,17.0,4,3,3,1,1.0,147.2,0,4.998562712861986,0.6931471805599453,1.6094379124341003,False,False,True,False,False,False,1.0,16.355555555555554
9.0,21.0,3,1,2,0,0.0,112.32,0,4.730215674962316,0.0,1.3862943611198906,False,False,True,False,False,True,1.0,11.232
